date,market,crop,price_rwf
2026-01-01,Nyamagabe,maize,663.82
2026-02-01,Nyamagabe,maize,631.3633333333333
2026-03-01,Nyamagabe,maize,554.66
2026-04-01,Nyamagabe,maize,541.0425
2026-05-01,Nyamagabe,maize,547.9166666666666
2026-06-01,Nyamagabe,maize,525.0
2008-01-01,Nyamasheke,maize,168.75
2008-02-01,Nyamasheke,maize,102.5
2008-03-01,Nyamasheke,maize,103.75
2008-04-01,Nyamasheke,maize,170.0
2008-05-01,Nyamasheke,maize,143.125
2008-06-01,Nyamasheke,maize,126.25
2008-07-01,Nyamasheke,maize,139.16500000000002
2008-08-01,Nyamasheke,maize,185.0
2008-09-01,Nyamasheke,maize,235.0
2008-10-01,Nyamasheke,maize,280.0
2008-11-01,Nyamasheke,maize,235.0
2008-12-01,Nyamasheke,maize,193.75
2009-01-01,Nyamasheke,maize,131.25
2009-02-01,Nyamasheke,maize,130.0
2009-03-01,Nyamasheke,maize,150.0
2009-04-01,Nyamasheke,maize,161.25
2009-05-01,Nyamasheke,maize,126.46
2009-06-01,Nyamasheke,maize,184.185
2009-07-01,Nyamasheke,maize,206.35500000000002
2009-08-01,Nyamasheke,maize,216.56
2009-09-01,Nyamasheke,maize,247.91500000000002
2009-10-01,Nyamasheke,maize,336.25
2009-11-01,Nyamasheke,maize,258.23
2009-12-01,Nyamasheke,maize,299.81
2010-01-01,Nyamasheke,maize,258.31
2010-02-01,Nyamasheke,maize,194.48000000000002
2010-03-01,Nyamasheke,maize,151.56
2010-04-01,Nyamasheke,maize,126.94
2010-05-01,Nyamasheke,maize,141.645
2010-06-01,Nyamasheke,maize,182.015
2010-07-01,Nyamasheke,maize,244.81
2010-08-01,Nyamasheke,maize,309.125
2010-09-01,Nyamasheke,maize,300.4
2010-10-01,Nyamasheke,maize,192.25
2010-11-01,Nyamasheke,maize,257.725
2010-12-01,Nyamasheke,maize,209.0
2011-01-01,Nyamasheke,maize,182.5
2011-02-01,Nyamasheke,maize,136.11
2011-03-01,Nyamasheke,maize,129.24333333333334
2011-04-01,Nyamasheke,maize,169.02666666666667
2011-05-01,Nyamasheke,maize,257.53333333333336
2011-06-01,Nyamasheke,maize,288.8666666666667
2011-07-01,Nyamasheke,maize,270.89
2011-08-01,Nyamasheke,maize,309.125
2011-09-01,Nyamasheke,maize,304.0
2011-10-01,Nyamasheke,maize,322.7
2011-11-01,Nyamasheke,maize,293.37666666666667
2011-12-01,Nyamasheke,maize,280.0
2012-01-01,Nyamasheke,maize,289.8
2012-02-01,Nyamasheke,maize,241.2075
2012-03-01,Nyamasheke,maize,223.22333333333333
2012-04-01,Nyamasheke,maize,320.0
2012-05-01,Nyamasheke,maize,260.25
2012-06-01,Nyamasheke,maize,284.895
2012-07-01,Nyamasheke,maize,262.5833333333333
2012-08-01,Nyamasheke,maize,267.89
2012-09-01,Nyamasheke,maize,296.0
2012-10-01,Nyamasheke,maize,330.0
2012-11-01,Nyamasheke,maize,294.325
2012-12-01,Nyamasheke,maize,301.1666666666667
2013-01-01,Nyamasheke,maize,286.25
2013-02-01,Nyamasheke,maize,248.66666666666666
2013-03-01,Nyamasheke,maize,199.36
2013-04-01,Nyamasheke,maize,257.5
2013-05-01,Nyamasheke,maize,209.26666666666665
2013-06-01,Nyamasheke,maize,197.25
2013-07-01,Nyamasheke,maize,210.125
2013-08-01,Nyamasheke,maize,219.25
2013-09-01,Nyamasheke,maize,250.75
2013-10-01,Nyamasheke,maize,283.66499999999996
2013-11-01,Nyamasheke,maize,263.5
2013-12-01,Nyamasheke,maize,280.875
2014-01-01,Nyamasheke,maize,258.4433333333333
2014-02-01,Nyamasheke,maize,211.69333333333336
2014-03-01,Nyamasheke,maize,207.35
2014-04-01,Nyamasheke,maize,207.44333333333336
2014-05-01,Nyamasheke,maize,210.08333333333334
2014-06-01,Nyamasheke,maize,225.25
2014-07-01,Nyamasheke,maize,254.96666666666667
2014-08-01,Nyamasheke,maize,246.83333333333334
2014-09-01,Nyamasheke,maize,251.25
2014-11-01,Nyamasheke,maize,300.0
2014-12-01,Nyamasheke,maize,246.66666666666666
2015-01-01,Nyamasheke,maize,215.22333333333333
2015-02-01,Nyamasheke,maize,174.47000000000003
2015-03-01,Nyamasheke,maize,159.30666666666667
2015-04-01,Nyamasheke,maize,183.83333333333334
2015-05-01,Nyamasheke,maize,216.64
2015-06-01,Nyamasheke,maize,198.75
2015-07-01,Nyamasheke,maize,163.54000000000002
2015-08-01,Nyamasheke,maize,221.75
2015-09-01,Nyamasheke,maize,222.36666666666667
2015-10-01,Nyamasheke,maize,222.9375
2015-11-01,Nyamasheke,maize,248.83333333333334
2015-12-01,Nyamasheke,maize,258.5
2008-01-01,Nyanza,maize,195.0
2008-02-01,Nyanza,maize,250.0
2008-03-01,Nyanza,maize,200.0
2008-04-01,Nyanza,maize,180.0
2008-05-01,Nyanza,maize,250.0
2008-06-01,Nyanza,maize,160.0
2008-07-01,Nyanza,maize,225.0
2008-08-01,Nyanza,maize,200.0
2008-09-01,Nyanza,maize,225.0
2008-10-01,Nyanza,maize,315.0
2008-11-01,Nyanza,maize,325.0
2009-01-01,Nyanza,maize,312.5
2009-02-01,Nyanza,maize,310.0
2009-09-01,Nyanza,maize,200.0
2010-01-01,Nyanza,maize,558.33
2010-04-01,Nyanza,maize,275.0
2010-05-01,Nyanza,maize,185.42
2010-06-01,Nyanza,maize,196.5
2010-07-01,Nyanza,maize,178.75
2010-08-01,Nyanza,maize,158.33
2010-09-01,Nyanza,maize,200.0
2010-11-01,Nyanza,maize,237.5
2010-12-01,Nyanza,maize,200.0
2011-01-01,Nyanza,maize,222.0
2011-02-01,Nyanza,maize,283.33
2011-03-01,Nyanza,maize,200.0
2011-04-01,Nyanza,maize,200.0
2011-05-01,Nyanza,maize,250.0
2011-06-01,Nyanza,maize,256.0
2011-07-01,Nyanza,maize,260.0
2011-08-01,Nyanza,maize,254.0
2011-09-01,Nyanza,maize,252.5
2011-10-01,Nyanza,maize,223.33
2011-11-01,Nyanza,maize,240.0
2011-12-01,Nyanza,maize,250.0
2012-01-01,Nyanza,maize,266.75
2012-02-01,Nyanza,maize,222.5
2012-03-01,Nyanza,maize,222.5
2012-04-01,Nyanza,maize,225.0
2012-05-01,Nyanza,maize,237.5
2012-06-01,Nyanza,maize,300.0
2012-07-01,Nyanza,maize,299.5
2012-08-01,Nyanza,maize,334.0
2012-09-01,Nyanza,maize,280.0
2012-10-01,Nyanza,maize,280.0
2012-11-01,Nyanza,maize,280.0
2012-12-01,Nyanza,maize,299.25
2013-01-01,Nyanza,maize,255.0
2013-02-01,Nyanza,maize,217.0
2013-03-01,Nyanza,maize,203.25
2013-04-01,Nyanza,maize,234.33
2013-05-01,Nyanza,maize,250.0
2013-06-01,Nyanza,maize,246.5
2013-07-01,Nyanza,maize,246.8
2013-08-01,Nyanza,maize,245.0
2013-09-01,Nyanza,maize,250.0
2013-11-01,Nyanza,maize,345.0
2014-01-01,Nyanza,maize,240.0
2014-02-01,Nyanza,maize,235.0
2014-03-01,Nyanza,maize,240.0
2014-04-01,Nyanza,maize,239.4
2014-05-01,Nyanza,maize,240.6
2014-06-01,Nyanza,maize,249.25
2014-07-01,Nyanza,maize,250.0
2014-08-01,Nyanza,maize,250.0
2014-09-01,Nyanza,maize,250.0
2014-10-01,Nyanza,maize,250.0
2014-11-01,Nyanza,maize,250.0
2014-12-01,Nyanza,maize,250.0
2015-01-01,Nyanza,maize,227.0
2015-02-01,Nyanza,maize,200.75
2015-03-01,Nyanza,maize,200.0
2015-04-01,Nyanza,maize,212.5
2015-05-01,Nyanza,maize,250.0
2015-06-01,Nyanza,maize,217.5
2015-07-01,Nyanza,maize,250.0
2015-08-01,Nyanza,maize,250.0
2015-09-01,Nyanza,maize,246.0
2015-10-01,Nyanza,maize,252.5
2015-11-01,Nyanza,maize,285.0
2015-12-01,Nyanza,maize,302.0
2018-03-01,Nyanza,maize,150.0
2008-01-01,Nyarugenge,maize,225.0
2008-02-01,Nyarugenge,maize,300.0
2008-03-01,Nyarugenge,maize,225.0
2008-04-01,Nyarugenge,maize,250.0
2008-06-01,Nyarugenge,maize,250.0
2008-07-01,Nyarugenge,maize,300.0
2008-08-01,Nyarugenge,maize,300.0
2008-10-01,Nyarugenge,maize,322.5
2008-11-01,Nyarugenge,maize,257.5
2008-12-01,Nyarugenge,maize,226.25
2009-01-01,Nyarugenge,maize,277.5
2009-02-01,Nyarugenge,maize,212.5
2009-03-01,Nyarugenge,maize,200.0
2009-04-01,Nyarugenge,maize,193.75
2009-05-01,Nyarugenge,maize,182.92
2009-06-01,Nyarugenge,maize,380.0
2009-07-01,Nyarugenge,maize,187.07
2009-08-01,Nyarugenge,maize,200.0
2009-09-01,Nyarugenge,maize,244.38
2009-10-01,Nyarugenge,maize,235.0
2009-11-01,Nyarugenge,maize,266.25
2009-12-01,Nyarugenge,maize,236.88
2010-01-01,Nyarugenge,maize,250.0
2010-02-01,Nyarugenge,maize,235.0
2010-03-01,Nyarugenge,maize,170.62
2010-04-01,Nyarugenge,maize,139.38
2010-05-01,Nyarugenge,maize,142.5
2010-06-01,Nyarugenge,maize,103.0
2010-07-01,Nyarugenge,maize,158.74
2010-08-01,Nyarugenge,maize,143.09666666666666
2010-09-01,Nyarugenge,maize,156.58
2010-10-01,Nyarugenge,maize,185.44333333333336
2010-11-01,Nyarugenge,maize,205.78
2010-12-01,Nyarugenge,maize,181.99
2011-01-01,Nyarugenge,maize,202.22333333333333
2011-02-01,Nyarugenge,maize,201.41666666666666
2011-03-01,Nyarugenge,maize,204.56333333333336
2011-04-01,Nyarugenge,maize,271.6666666666667
2011-05-01,Nyarugenge,maize,252.5
2011-06-01,Nyarugenge,maize,262.52
2011-07-01,Nyarugenge,maize,621.75
2011-08-01,Nyarugenge,maize,215.44
2011-09-01,Nyarugenge,maize,242.07333333333335
2011-10-01,Nyarugenge,maize,250.70333333333335
2011-11-01,Nyarugenge,maize,280.9533333333333
2011-12-01,Nyarugenge,maize,295.0466666666667
2012-01-01,Nyarugenge,maize,297.89
2012-02-01,Nyarugenge,maize,240.88
2012-03-01,Nyarugenge,maize,259.75
2012-04-01,Nyarugenge,maize,274.56
2012-05-01,Nyarugenge,maize,284.59666666666664
2012-06-01,Nyarugenge,maize,297.5
2012-07-01,Nyarugenge,maize,294.11
2012-08-01,Nyarugenge,maize,306.87
2012-09-01,Nyarugenge,maize,308.3333333333333
2012-10-01,Nyarugenge,maize,305.6666666666667
2012-11-01,Nyarugenge,maize,311.89000000000004
2012-12-01,Nyarugenge,maize,301.25
2013-01-01,Nyarugenge,maize,348.93
2013-02-01,Nyarugenge,maize,340.0
2013-03-01,Nyarugenge,maize,279.0
2013-04-01,Nyarugenge,maize,266.0366666666667
2013-05-01,Nyarugenge,maize,302.61
2013-06-01,Nyarugenge,maize,250.0
2013-07-01,Nyarugenge,maize,252.125
2013-08-01,Nyarugenge,maize,250.75
2013-09-01,Nyarugenge,maize,273.93
2013-10-01,Nyarugenge,maize,339.4633333333333
2013-11-01,Nyarugenge,maize,348.94
2013-12-01,Nyarugenge,maize,374.3
2014-01-01,Nyarugenge,maize,259.41499999999996
2014-02-01,Nyarugenge,maize,243.125
2014-03-01,Nyarugenge,maize,274.0
2014-04-01,Nyarugenge,maize,245.14
2014-05-01,Nyarugenge,maize,256.25
2014-06-01,Nyarugenge,maize,260.5
2014-07-01,Nyarugenge,maize,329.7966666666667
2014-08-01,Nyarugenge,maize,250.0
2014-09-01,Nyarugenge,maize,254.245
2014-11-01,Nyarugenge,maize,280.625
2014-12-01,Nyarugenge,maize,290.06
2015-01-01,Nyarugenge,maize,204.035
2015-02-01,Nyarugenge,maize,234.4766666666667
2015-03-01,Nyarugenge,maize,233.96333333333334
2015-04-01,Nyarugenge,maize,200.0
2015-05-01,Nyarugenge,maize,207.40666666666667
2015-06-01,Nyarugenge,maize,216.66500000000002
2015-07-01,Nyarugenge,maize,262.5
2015-08-01,Nyarugenge,maize,251.7
2015-09-01,Nyarugenge,maize,342.41333333333336
2015-10-01,Nyarugenge,maize,255.56
2015-11-01,Nyarugenge,maize,290.0
2015-12-01,Nyarugenge,maize,300.0
2020-01-01,Nyarugenge,maize,400.0
2020-02-01,Nyarugenge,maize,200.0
2020-04-01,Nyarugenge,maize,250.0
2023-02-01,Nyarugenge,maize,460.0
2023-11-01,Nyarugenge,maize,500.0
2024-05-01,Nyarugenge,maize,250.0
2024-06-01,Nyarugenge,maize,275.0
2024-09-01,Nyarugenge,maize,350.0
2024-11-01,Nyarugenge,maize,510.0
2025-10-01,Nyarugenge,maize,562.5
2011-12-01,Nyaruguru,maize,279.8
2012-01-01,Nyaruguru,maize,276.0
2012-02-01,Nyaruguru,maize,250.0
2012-03-01,Nyaruguru,maize,255.67
2012-04-01,Nyaruguru,maize,283.0
2012-05-01,Nyaruguru,maize,276.33
2012-06-01,Nyaruguru,maize,288.0
2008-01-01,Rubavu,maize,152.5
2008-02-01,Rubavu,maize,185.0
2008-03-01,Rubavu,maize,158.75
2008-04-01,Rubavu,maize,167.5
2008-05-01,Rubavu,maize,152.5
2008-06-01,Rubavu,maize,192.5
2008-07-01,Rubavu,maize,183.33
2008-08-01,Rubavu,maize,215.0
2008-09-01,Rubavu,maize,272.5
2008-10-01,Rubavu,maize,192.5
2008-11-01,Rubavu,maize,242.5
2008-12-01,Rubavu,maize,230.83499999999998
2009-01-01,Rubavu,maize,228.75
2009-02-01,Rubavu,maize,231.25
2009-03-01,Rubavu,maize,220.0
2009-04-01,Rubavu,maize,212.5
2009-05-01,Rubavu,maize,215.0
2009-06-01,Rubavu,maize,213.5
2009-07-01,Rubavu,maize,206.0
2009-08-01,Rubavu,maize,239.17
2009-09-01,Rubavu,maize,187.0
2009-10-01,Rubavu,maize,232.75
2009-11-01,Rubavu,maize,266.88
2009-12-01,Rubavu,maize,278.25
2010-01-01,Rubavu,maize,214.17
2010-02-01,Rubavu,maize,217.5
2010-03-01,Rubavu,maize,222.5
2010-04-01,Rubavu,maize,184.75
2010-05-01,Rubavu,maize,181.42
2010-06-01,Rubavu,maize,128.75
2010-07-01,Rubavu,maize,109.0
2010-08-01,Rubavu,maize,113.5
2010-09-01,Rubavu,maize,118.5
2010-10-01,Rubavu,maize,187.5
2010-11-01,Rubavu,maize,183.33
2010-12-01,Rubavu,maize,176.0
2011-01-01,Rubavu,maize,191.0
2011-02-01,Rubavu,maize,195.67
2011-03-01,Rubavu,maize,194.25
2011-04-01,Rubavu,maize,197.5
2011-05-01,Rubavu,maize,197.5
2011-06-01,Rubavu,maize,241.75
2011-07-01,Rubavu,maize,255.75
2011-08-01,Rubavu,maize,250.0
2011-09-01,Rubavu,maize,250.0
2011-10-01,Rubavu,maize,250.0
2011-11-01,Rubavu,maize,250.0
2011-12-01,Rubavu,maize,235.0
2012-01-01,Rubavu,maize,246.75
2012-02-01,Rubavu,maize,212.5
2012-03-01,Rubavu,maize,200.0
2012-04-01,Rubavu,maize,225.0
2012-05-01,Rubavu,maize,270.0
2012-06-01,Rubavu,maize,281.5
2012-07-01,Rubavu,maize,300.0
2012-08-01,Rubavu,maize,285.0
2012-09-01,Rubavu,maize,300.0
2012-10-01,Rubavu,maize,283.0
2012-11-01,Rubavu,maize,274.33
2012-12-01,Rubavu,maize,269.0
2013-01-01,Rubavu,maize,297.5
2013-02-01,Rubavu,maize,250.0
2013-03-01,Rubavu,maize,249.25
2013-04-01,Rubavu,maize,248.6
2013-05-01,Rubavu,maize,252.5
2013-06-01,Rubavu,maize,240.0
2013-07-01,Rubavu,maize,200.0
2013-08-01,Rubavu,maize,193.5
2013-09-01,Rubavu,maize,242.75
2013-10-01,Rubavu,maize,292.8
2013-11-01,Rubavu,maize,317.67
2013-12-01,Rubavu,maize,342.5
2014-01-01,Rubavu,maize,311.0
2014-02-01,Rubavu,maize,251.75
2014-03-01,Rubavu,maize,233.5
2014-04-01,Rubavu,maize,209.25
2014-05-01,Rubavu,maize,248.25
2014-06-01,Rubavu,maize,250.0
2014-07-01,Rubavu,maize,287.5
2014-08-01,Rubavu,maize,300.0
2014-09-01,Rubavu,maize,285.75
2014-10-01,Rubavu,maize,233.5
2014-11-01,Rubavu,maize,238.5
2014-12-01,Rubavu,maize,200.0
2015-01-01,Rubavu,maize,215.67
2015-02-01,Rubavu,maize,224.0
2015-03-01,Rubavu,maize,172.5
2015-04-01,Rubavu,maize,200.0
2015-05-01,Rubavu,maize,200.0
2015-06-01,Rubavu,maize,215.4
2015-07-01,Rubavu,maize,224.0
2015-08-01,Rubavu,maize,234.0
2015-09-01,Rubavu,maize,222.0
2015-11-01,Rubavu,maize,300.0
2015-12-01,Rubavu,maize,300.0
2012-01-01,Ruhango,maize,258.33
2012-02-01,Ruhango,maize,304.0
2012-03-01,Ruhango,maize,242.5
2012-04-01,Ruhango,maize,212.5
2012-05-01,Ruhango,maize,243.4
2012-06-01,Ruhango,maize,262.5
2012-07-01,Ruhango,maize,277.67
2012-08-01,Ruhango,maize,276.6
2012-09-01,Ruhango,maize,250.0
2012-10-01,Ruhango,maize,300.0
2012-11-01,Ruhango,maize,300.0
2012-12-01,Ruhango,maize,305.67
2013-01-01,Ruhango,maize,310.0
2013-02-01,Ruhango,maize,325.0
2013-03-01,Ruhango,maize,300.0
2013-04-01,Ruhango,maize,300.0
2013-05-01,Ruhango,maize,300.0
2013-06-01,Ruhango,maize,300.0
2013-07-01,Ruhango,maize,295.0
2013-08-01,Ruhango,maize,216.67
2013-09-01,Ruhango,maize,275.0
2013-10-01,Ruhango,maize,340.0
2013-11-01,Ruhango,maize,387.5
2013-12-01,Ruhango,maize,383.33
2014-01-01,Ruhango,maize,350.0
2014-02-01,Ruhango,maize,305.67
2014-03-01,Ruhango,maize,295.75
2014-04-01,Ruhango,maize,300.0
2014-05-01,Ruhango,maize,250.0
2014-06-01,Ruhango,maize,233.33
2014-07-01,Ruhango,maize,300.0
2014-08-01,Ruhango,maize,250.0
2014-09-01,Ruhango,maize,250.0
2014-10-01,Ruhango,maize,250.0
2014-11-01,Ruhango,maize,250.0
2015-02-01,Ruhango,maize,250.0
2015-03-01,Ruhango,maize,166.67
2015-04-01,Ruhango,maize,200.0
2015-05-01,Ruhango,maize,237.5
2015-06-01,Ruhango,maize,211.25
2015-07-01,Ruhango,maize,280.0
2015-08-01,Ruhango,maize,300.0
2015-09-01,Ruhango,maize,287.5
2015-10-01,Ruhango,maize,300.0
2015-11-01,Ruhango,maize,300.0
2015-12-01,Ruhango,maize,300.0
2008-01-01,Rulindo,maize,200.0
2008-02-01,Rulindo,maize,193.125
2008-03-01,Rulindo,maize,201.25
2008-04-01,Rulindo,maize,117.5
2008-05-01,Rulindo,maize,122.5
2008-06-01,Rulindo,maize,170.0
2008-07-01,Rulindo,maize,190.0
2008-08-01,Rulindo,maize,190.0
2008-09-01,Rulindo,maize,200.0
2008-10-01,Rulindo,maize,252.5
2008-11-01,Rulindo,maize,278.125
2008-12-01,Rulindo,maize,262.5
2009-01-01,Rulindo,maize,248.75
2009-02-01,Rulindo,maize,220.0
2009-03-01,Rulindo,maize,200.0
2009-04-01,Rulindo,maize,195.0
2009-05-01,Rulindo,maize,195.0
2009-06-01,Rulindo,maize,200.0
2009-07-01,Rulindo,maize,205.25
2009-08-01,Rulindo,maize,180.0
2009-09-01,Rulindo,maize,305.25
2009-10-01,Rulindo,maize,255.62
2009-11-01,Rulindo,maize,250.0
2009-12-01,Rulindo,maize,272.5
2010-01-01,Rulindo,maize,250.0
2010-02-01,Rulindo,maize,195.62
2010-03-01,Rulindo,maize,202.5
2010-04-01,Rulindo,maize,146.25
2010-05-01,Rulindo,maize,245.0
2010-06-01,Rulindo,maize,134.25
2010-07-01,Rulindo,maize,138.75
2010-08-01,Rulindo,maize,143.33
2010-09-01,Rulindo,maize,144.375
2010-10-01,Rulindo,maize,150.0
2010-11-01,Rulindo,maize,186.435
2010-12-01,Rulindo,maize,170.0
2011-01-01,Rulindo,maize,165.0
2011-02-01,Rulindo,maize,143.33
2011-03-01,Rulindo,maize,128.0
2011-04-01,Rulindo,maize,199.83499999999998
2011-05-01,Rulindo,maize,155.75
2011-06-01,Rulindo,maize,215.8
2011-07-01,Rulindo,maize,234.25
2011-08-01,Rulindo,maize,248.2
2011-09-01,Rulindo,maize,249.25
2011-10-01,Rulindo,maize,244.67
2011-11-01,Rulindo,maize,246.2
2011-12-01,Rulindo,maize,247.67
2012-01-01,Rulindo,maize,250.0
2012-02-01,Rulindo,maize,214.0
2012-03-01,Rulindo,maize,195.0
2012-04-01,Rulindo,maize,218.75
2012-05-01,Rulindo,maize,231.5
2012-06-01,Rulindo,maize,254.5
2012-07-01,Rulindo,maize,275.33
2012-08-01,Rulindo,maize,274.5
2012-09-01,Rulindo,maize,256.0
2012-10-01,Rulindo,maize,270.0
2012-11-01,Rulindo,maize,264.33
2012-12-01,Rulindo,maize,285.0
2013-01-01,Rulindo,maize,320.0
2013-02-01,Rulindo,maize,222.0
2013-03-01,Rulindo,maize,202.0
2013-04-01,Rulindo,maize,202.0
2013-05-01,Rulindo,maize,192.0
2013-06-01,Rulindo,maize,221.83333333333334
2013-07-01,Rulindo,maize,200.5
2013-08-01,Rulindo,maize,206.4
2013-09-01,Rulindo,maize,243.5
2013-10-01,Rulindo,maize,260.93333333333334
2013-11-01,Rulindo,maize,295.75
2013-12-01,Rulindo,maize,296.5
2014-01-01,Rulindo,maize,268.665
2014-02-01,Rulindo,maize,338.11
2014-03-01,Rulindo,maize,294.39
2014-04-01,Rulindo,maize,154.0
2014-05-01,Rulindo,maize,224.44333333333336
2014-06-01,Rulindo,maize,220.75
2014-07-01,Rulindo,maize,211.13333333333333
2014-08-01,Rulindo,maize,240.13333333333333
2014-09-01,Rulindo,maize,306.55333333333334
2014-10-01,Rulindo,maize,350.0
2014-11-01,Rulindo,maize,193.33
2014-12-01,Rulindo,maize,196.66500000000002
2015-01-01,Rulindo,maize,266.75
2015-02-01,Rulindo,maize,168.0
2015-03-01,Rulindo,maize,195.625
2015-04-01,Rulindo,maize,168.2
2015-05-01,Rulindo,maize,208.5
2015-06-01,Rulindo,maize,252.91666666666666
2015-07-01,Rulindo,maize,248.20000000000002
2015-08-01,Rulindo,maize,240.0
2015-09-01,Rulindo,maize,227.0
2015-10-01,Rulindo,maize,240.75
2015-11-01,Rulindo,maize,242.25
2015-12-01,Rulindo,maize,236.25
2008-01-01,Rusizi,maize,215.0
2008-02-01,Rusizi,maize,135.0
2008-03-01,Rusizi,maize,155.0
2008-04-01,Rusizi,maize,245.0
2008-05-01,Rusizi,maize,242.5
2008-06-01,Rusizi,maize,192.5
2008-07-01,Rusizi,maize,160.0
2008-08-01,Rusizi,maize,222.5
2008-09-01,Rusizi,maize,325.0
2008-11-01,Rusizi,maize,305.0
2008-12-01,Rusizi,maize,245.0
2009-01-01,Rusizi,maize,162.5
2009-02-01,Rusizi,maize,180.0
2009-03-01,Rusizi,maize,320.0
2009-04-01,Rusizi,maize,307.5
2009-05-01,Rusizi,maize,267.5
2009-06-01,Rusizi,maize,218.25
2009-07-01,Rusizi,maize,280.0
2009-08-01,Rusizi,maize,278.17
2009-09-01,Rusizi,maize,297.93
2009-10-01,Rusizi,maize,362.92
2009-11-01,Rusizi,maize,358.12
2009-12-01,Rusizi,maize,323.75
2010-01-01,Rusizi,maize,275.25
2010-02-01,Rusizi,maize,228.25
2010-03-01,Rusizi,maize,187.3
2010-04-01,Rusizi,maize,157.96
2010-05-01,Rusizi,maize,189.38
2010-06-01,Rusizi,maize,200.28
2010-07-01,Rusizi,maize,291.75
2010-08-01,Rusizi,maize,338.33
2010-09-01,Rusizi,maize,342.42
2010-10-01,Rusizi,maize,243.42
2010-11-01,Rusizi,maize,283.32
2010-12-01,Rusizi,maize,286.2
2011-01-01,Rusizi,maize,333.0
2011-03-01,Rusizi,maize,146.44
2011-04-01,Rusizi,maize,184.0
2012-02-01,Rusizi,maize,250.0
2012-12-01,Rusizi,maize,333.0
2013-03-01,Rusizi,maize,360.0
2013-06-01,Rusizi,maize,317.0
2013-10-01,Rusizi,maize,480.0
2014-05-01,Rusizi,maize,240.0
2014-09-01,Rusizi,maize,220.0
2008-01-01,Rutsiro,maize,165.0
2008-02-01,Rutsiro,maize,197.5
2008-03-01,Rutsiro,maize,167.5
2008-04-01,Rutsiro,maize,182.5
2008-05-01,Rutsiro,maize,164.25
2008-06-01,Rutsiro,maize,147.75
2008-07-01,Rutsiro,maize,157.5
2008-08-01,Rutsiro,maize,175.0
2008-12-01,Rutsiro,maize,240.0
2009-01-01,Rutsiro,maize,207.5
2009-02-01,Rutsiro,maize,230.0
2009-03-01,Rutsiro,maize,200.0
2009-04-01,Rutsiro,maize,207.5
2009-05-01,Rutsiro,maize,206.25
2009-06-01,Rutsiro,maize,215.0
2009-07-01,Rutsiro,maize,205.0
2009-08-01,Rutsiro,maize,229.33
2009-11-01,Rutsiro,maize,268.25
2009-12-01,Rutsiro,maize,262.0
2010-01-01,Rutsiro,maize,228.33
2010-02-01,Rutsiro,maize,200.0
2010-03-01,Rutsiro,maize,230.0
2010-04-01,Rutsiro,maize,215.0
2010-05-01,Rutsiro,maize,206.0
2010-06-01,Rutsiro,maize,187.5
2010-07-01,Rutsiro,maize,173.0
2010-08-01,Rutsiro,maize,115.0
2010-09-01,Rutsiro,maize,195.0
2010-10-01,Rutsiro,maize,167.5
2010-11-01,Rutsiro,maize,168.625
2010-12-01,Rutsiro,maize,176.83499999999998
2011-01-01,Rutsiro,maize,145.64
2011-02-01,Rutsiro,maize,138.08333333333334
2011-03-01,Rutsiro,maize,140.01
2011-04-01,Rutsiro,maize,150.0
2011-05-01,Rutsiro,maize,179.41666666666666
2011-06-01,Rutsiro,maize,185.55666666666664
2011-07-01,Rutsiro,maize,202.59
2011-08-01,Rutsiro,maize,195.265
2011-09-01,Rutsiro,maize,207.625
2011-10-01,Rutsiro,maize,235.75
2011-11-01,Rutsiro,maize,204.85666666666665
2011-12-01,Rutsiro,maize,221.0
2012-01-01,Rutsiro,maize,243.33333333333334
2012-02-01,Rutsiro,maize,243.33333333333334
2012-03-01,Rutsiro,maize,215.08333333333334
2012-04-01,Rutsiro,maize,204.66666666666666
2012-05-01,Rutsiro,maize,216.79999999999998
2012-06-01,Rutsiro,maize,224.5
2012-07-01,Rutsiro,maize,230.83333333333334
2012-08-01,Rutsiro,maize,266.0
2012-09-01,Rutsiro,maize,265.0
2012-10-01,Rutsiro,maize,253.0
2012-11-01,Rutsiro,maize,249.5
2012-12-01,Rutsiro,maize,261.67
2013-01-01,Rutsiro,maize,263.33500000000004
2013-02-01,Rutsiro,maize,216.5
2013-03-01,Rutsiro,maize,189.75
2013-04-01,Rutsiro,maize,188.875
2013-05-01,Rutsiro,maize,206.5
2013-06-01,Rutsiro,maize,182.365
2013-07-01,Rutsiro,maize,184.25
2013-08-01,Rutsiro,maize,199.0
2013-09-01,Rutsiro,maize,223.5
2013-10-01,Rutsiro,maize,238.41500000000002
2013-11-01,Rutsiro,maize,280.0
2013-12-01,Rutsiro,maize,325.75
2014-01-01,Rutsiro,maize,266.33500000000004
2014-02-01,Rutsiro,maize,230.5
2014-03-01,Rutsiro,maize,194.75
2014-04-01,Rutsiro,maize,194.365
2014-05-01,Rutsiro,maize,221.375
2014-06-01,Rutsiro,maize,240.125
2014-07-01,Rutsiro,maize,230.5
2014-08-01,Rutsiro,maize,234.0
2014-09-01,Rutsiro,maize,252.0
2014-10-01,Rutsiro,maize,276.71500000000003
2014-11-01,Rutsiro,maize,276.75
2014-12-01,Rutsiro,maize,272.33
2015-01-01,Rutsiro,maize,213.70999999999998
2015-02-01,Rutsiro,maize,196.54000000000002
2015-03-01,Rutsiro,maize,195.08499999999998
